model_region,activity,value
BE34,DCOL,461.702186770004
BE34,DCOH,671.388863162233
BE34,BULL,133.604029811008
BE34,BULH,204.412129601427
BE34,HEIL,990.143741524541
BE34,HEIH,1491.97850341706
BE34,SCOW,8.2668563087614
BE34,HEIR,24.8093162748861
BE34,CAMF,13.853935289357
BE34,CAFF,68.6624468651438
BE34,CAMR,41.1011523450298
BE34,CAFR,17.5022382121153
BE34,PIGF,2.80395228997067
BE34,SOWS,219.412528118162
BE34,SHGM,71.6134830145801
BE34,SHGF,18.3989374487133
BE34,HENS,57471.6116577169
BE34,POUF,1267.5445563589
BE34,OANI,2200107.28825021
BE35,SWHE,19.599707731856
BE35,RYEM,9932.46076819676
BE35,BARL,46.1211610591517
BE35,OATS,440.120901969447
BE35,CORN,2579.08266625993
BE35,OCER,476.863760263496
BE35,RAPE,158.537895319825
BE35,OOIL,6894.89185200657
BE35,OIND,434017.585682578
BE35,NURS,1164806.85937614
BE35,FLOW,14710760.5505022
BE35,OCRO,1959214.60397925
BE35,MAIF,51.4502432260657
BE35,ROOF,5057.60654078791
BE35,OFAR,253.115339724144
BE35,GRAE,10.1779723417848
BE35,GRAI,12.3437290060087
BE35,PULS,917.068090118893
BE35,POTA,1349.64110470077
BE35,SUGB,354.051361182017
BE35,TEXT,5588.34377683269
BE35,TOBA,16843114.9563683
BE35,TOMA,13691561.1109698
BE35,OVEG,4381.42531889458
BE35,APPL,212056.390912557
BE35,OFRU,194414.273127283
BE35,TAGR,10566648.5588344
BE35,TWIN,1033378.16519405
BE35,FALL,1301.4834156724
BE35,VSET,71.4392253882028
BE35,DCOL,435.884244052653
BE35,DCOH,631.818876536883
BE35,BULL,134.513983539107
BE35,BULH,203.414094254057
BE35,HEIL,1433.64527129225
BE35,HEIH,2174.17794711859
BE35,SCOW,13.6963593353726
BE35,HEIR,37.3315460277022
BE35,CAMF,19.6612556574023
BE35,CAFF,97.6567110036879
BE35,CAMR,38.0331966603559
BE35,CAFR,16.2001863381849
BE35,PIGF,0.982312711557091
BE35,SOWS,166.471343417671
BE35,SHGM,59.892355617688
BE35,SHGF,15.3777105378474
BE35,HENS,34299.212437279
BE35,POUF,809.979954593702
BE35,OANI,2021781.44139249
CY00,DWHE,10.4369576520248
CY00,BARL,16.5357832149096
CY00,OATS,3580.61658408752
CY00,OCER,153.855509586834
CY00,OOIL,75788.101217936
CY00,NURS,1203855.94543787
CY00,FLOW,1364221.56388991
CY00,OCRO,10187.619794291
CY00,MAIF,11076.919175934
CY00,ROOF,375533.27240645
CY00,OFAR,36.6472453721903
CY00,GRAE,243.136994347326
CY00,GRAI,280.475229065426
CY00,OLIV,917.651548555326
CY00,PULS,1888.18938983499
CY00,POTA,542.344794489411
CY00,TOBA,2368376.57850603
CY00,TOMA,831184.592682678
CY00,OVEG,17718.3929115372
CY00,APPL,104571.9468013
CY00,OFRU,6585.14352627496
CY00,CITR,17875.3109433123
CY00,TAGR,132199.964338725
CY00,TABO,3930.65413675186
CY00,TWIN,5107.57738850727
CY00,FALL,20.0515347563634
CY00,DCOL,528.736859208949
CY00,DCOH,840.568224632313
CY00,BULL,339.064441122983
CY00,BULH,512.32928449952
CY00,HEIL,1014.21029110612
CY00,HEIH,1534.34373021365
CY00,SCOW,4350.46188054934
CY00,HEIR,144.812759163851
CY00,CAMF,116.403226694881
CY00,CAFF,1540.23648841782
CY00,CAMR,131.962427842198
CY00,CAFR,58.2085197602322
CY00,PIGF,0.240857118273439
CY00,SOWS,17.6224985835623
CY00,SHGM,0.82128896817008
CY00,SHGF,0.950887895768575
CY00,HENS,81668.6039208916
CY00,POUF,413.008653495339
CY00,OANI,38109.3406529339
CZ01,SWHE,173.95063885676
CZ01,RYEM,13693.5797785042
CZ01,BARL,446.823384591841
CZ01,OATS,2568.22790536784
CZ01,CORN,4429.9063631114
CZ01,OCER,10689.3943470276
CZ01,RAPE,505.625520225767
CZ01,SUNF,11195.397616056
CZ01,SOYA,6763.30504594827
CZ01,OOIL,1499.02074391004
CZ01,NURS,1606497.18656605
CZ01,FLOW,3616923.85559143
CZ01,OCRO,28205.7981602324
CZ01,MAIF,2027.57185792081
CZ01,ROOF,30525.4614289963
CZ01,OFAR,583.684714610914
CZ01,GRAE,4299.09819918259
CZ01,GRAI,4993.13196871878
CZ01,PULS,2522.66122120939
CZ01,POTA,142090.584990142
CZ01,SUGB,5160.88491999962
CZ01,TEXT,2898558.51899449
CZ01,TOMA,154942285.637774
CZ01,OVEG,2031095.99134469
CZ01,APPL,2307880.86704113
CZ01,OFRU,1356836.08689661
CZ01,TWIN,505871.067906143
CZ01,FALL,410.975020019108
CZ01,DCOL,20433.7935666068
CZ01,DCOH,32178.4202531172
CZ01,BULL,3873.5775017337
CZ01,BULH,5881.66098134182
CZ01,HEIL,3461.60162485985
CZ01,HEIH,5290.07025731748
CZ01,SCOW,2243.83004811789
CZ01,HEIR,5488.36054545872
CZ01,CAMF,6158.45502199374
CZ01,CAFF,95041.2653518949
CZ01,CAMR,854.773618399594
CZ01,CAFR,700.896232091765
CZ01,PIGF,23.5103056784178
CZ01,SOWS,517.924694768751
CZ01,SHGM,212.790838880669
CZ01,SHGF,102.77402785421
CZ01,HENS,83604.9927978725
CZ01,POUF,548.243786838271
CZ01,OANI,2165620.97767664
CZ02,SWHE,2.7611261675543
CZ02,RYEM,57.2755709814483
CZ02,BARL,6.87661116635001
CZ02,OATS,118.159884178597
CZ02,CORN,47.6584841814263
CZ02,OCER,41.0478923022335
CZ02,RAPE,23.3221648936468
CZ02,SUNF,108.997080802811
CZ02,SOYA,353.99150151125
CZ02,OOIL,34.5899037165771
CZ02,OIND,1431.56298066344
CZ02,NURS,10890.9135633317
CZ02,FLOW,1608398.78694414
CZ02,OCRO,2023.56944544738
CZ02,MAIF,8.9697911646957
CZ02,ROOF,3992.5013222497
CZ02,OFAR,5.84095284763985
CZ02,GRAE,7.27292704963854
CZ02,GRAI,8.4722072003989
CZ02,PULS,96.317130467524
CZ02,POTA,405.040312728113
CZ02,SUGB,147.59808949522
CZ02,TEXT,15947.840727859
CZ02,TOMA,1092768.52622887
CZ02,OVEG,14055.083051696
CZ02,APPL,16259.2723568026
CZ02,OFRU,9086.94648989877
CZ02,TWIN,32572.0492788937
CZ02,FALL,7.05295567391793
CZ02,DCOL,226.263892690041
CZ02,DCOH,357.133560771123
CZ02,BULL,62.1793560154366
CZ02,BULH,95.0521738219916
CZ02,HEIL,231.109185171245
CZ02,HEIH,352.812604543263
CZ02,SCOW,21.4068402083644
CZ02,HEIR,59.0973043437949
CZ02,CAMF,100.240381005255
CZ02,CAFF,2566.69953742894
CZ02,CAMR,17.3976315914316
CZ02,CAFR,14.2901430991865
CZ02,PIGF,0.28107372156077
CZ02,SOWS,16.7113189678752
CZ02,SHGM,2.72450475419322
CZ02,SHGF,1.45567801267215
CZ02,HENS,8330.77152019456
CZ02,POUF,63.389786673343
CZ02,OANI,41066.7825363164
CZ03,SWHE,3.28671711810847
CZ03,RYEM,51.822513605122
CZ03,BARL,6.27791226450623
CZ03,OATS,77.0370971525489
CZ03,CORN,113.112569494029
CZ03,OCER,16.2479917698757
CZ03,RAPE,11.2762657017311
CZ03,SUNF,905.725546939035
CZ03,SOYA,2753.38421363969
CZ03,OOIL,52.5456773501405
CZ03,OIND,2527.55165612872
CZ03,NURS,8056.66273362801
CZ03,FLOW,3756189.35934213
CZ03,OCRO,1746.05289608186
CZ03,MAIF,6.45325378028729
CZ03,ROOF,24961.2128836472
CZ03,OFAR,4.15183063741186
CZ03,GRAE,1.3981215845021
CZ03,GRAI,1.61610481289469
CZ03,PULS,33.3896299534162
CZ03,POTA,374.936195650034
CZ03,SUGB,35575.3512592009
CZ03,TEXT,12141.2580593442
CZ03,TOMA,718381.600750717
CZ03,OVEG,9390.86873656603
CZ03,APPL,11361.1194914366
CZ03,OFRU,7636.18902320063
CZ03,FALL,6.88015772340295
CZ03,DCOL,104.626369227063
CZ03,DCOH,164.250585453089
CZ03,BULL,28.1491051038019
CZ03,BULH,43.4004471621914
CZ03,HEIL,77.3885587226217
CZ03,HEIH,119.121940800974
CZ03,SCOW,4.88149361027594
CZ03,HEIR,22.0178310228628
CZ03,CAMF,44.1471737979346
CZ03,CAFF,1140.45899804614
CZ03,CAMR,13.038735342227
CZ03,CAFR,10.7171652004781
CZ03,PIGF,0.400720218390353
CZ03,SOWS,25.3887951790411
CZ03,SHGM,2.76832068986973
CZ03,SHGF,1.46224383201961
CZ03,HENS,12384.8983975068
CZ03,POUF,98.2574053073528
CZ03,OANI,39840.098313353
CZ04,SWHE,5.84493753175188
CZ04,RYEM,154.470102133246
CZ04,BARL,38.5693914868817
CZ04,OATS,89.2095444813513
CZ04,CORN,95.9506773035318
CZ04,OCER,111.6094003892
CZ04,RAPE,59.8440494935825
CZ04,SUNF,106.450824561666
CZ04,SOYA,1977.8090170452
CZ04,OOIL,119.514648074747
CZ04,OIND,1054.47125688113
CZ04,NURS,64541.0753628624
CZ04,FLOW,1961227.61128189
CZ04,OCRO,6663.25931909395
CZ04,MAIF,65.5599608239778
CZ04,ROOF,25166.3510144712
CZ04,OFAR,10.6716736208823
CZ04,GRAE,3.34857745096383
CZ04,GRAI,3.82617980482578
CZ04,PULS,88.6462414318541
CZ04,POTA,2886.93983792228
CZ04,SUGB,370.350452621973
CZ04,TEXT,92808.0289059842
CZ04,TOMA,5477096.61285499
CZ04,OVEG,71465.9515336842
CZ04,APPL,86478.0455365285
CZ04,OFRU,62552.6924967496
CZ04,TWIN,47326.1824760772
CZ04,FALL,3.53843400587741
CZ04,DCOL,636.638171302419
CZ04,DCOH,1001.38193091579
CZ04,BULL,120.769194394032
CZ04,BULH,185.891293581218
CZ04,HEIL,1654.76114206138
CZ04,HEIH,2560.11999934661
CZ04,SCOW,16.6454524163989
CZ04,HEIR,94.9676940942324
CZ04,CAMF,199.390900654908
CZ04,CAFF,5203.63644455084
CZ04,CAMR,30.3478655385931
CZ04,CAFR,24.9379981073857
CZ04,PIGF,0.758689238621715
CZ04,SOWS,70.3311049518372
CZ04,SHGM,5.90652233220623
CZ04,SHGF,3.0969161611574
CZ04,HENS,39932.3107212906
CZ04,POUF,276.092434996753
CZ04,OANI,103100.441517858
CZ05,SWHE,7.46494387076516
CZ05,RYEM,100.921964832876
CZ05,BARL,11.4843993900703
CZ05,OATS,90.5420568211621
CZ05,CORN,51.4659279557956
CZ05,OCER,47.2487605874165
CZ05,RAPE,26.5091218649787
CZ05,SUNF,248.735092672648
CZ05,SOYA,315.903986759603
CZ05,OOIL,47.6131100127059
CZ05,OIND,1393.47253091289
CZ05,NURS,9801.16585523061
CZ05,FLOW,1684477.56485597
CZ05,OCRO,1151.38623911017
CZ05,MAIF,8.35106884478513
CZ05,ROOF,3909.48624047868
CZ05,OFAR,5.23366164590751
CZ05,GRAE,2.31937600633377
CZ05,GRAI,2.68605078412769
CZ05,PULS,111.62519802867
CZ05,POTA,814.122657087932
CZ05,SUGB,173.695004943999
CZ05,TEXT,14746.2403594329
CZ05,TOMA,907807.922411788
CZ05,OVEG,12043.1462261176
CZ05,APPL,14018.7979337776
CZ05,OFRU,8578.74346929377
CZ05,FALL,5.58138814384746
CZ05,DCOL,130.374898998423
CZ05,DCOH,205.237739947642
CZ05,BULL,40.216300283387
CZ05,BULH,61.9337226126927
CZ05,HEIL,105.835266248439
CZ05,HEIH,162.333767717454
CZ05,SCOW,9.6081683232305
CZ05,HEIR,30.9876679178093
CZ05,CAMF,59.0530894302867
CZ05,CAFF,1432.87138327562
CZ05,CAMR,16.8895584517257
CZ05,CAFR,13.8824259910886
CZ05,PIGF,0.345790371018101
CZ05,SOWS,26.6119442440059
CZ05,SHGM,2.7457409963662
CZ05,SHGF,1.45190827584983
CZ05,HENS,18630.7477407209
CZ05,POUF,145.584958696749
CZ05,OANI,41613.3012978898
CZ06,SWHE,2.38593375780501
CZ06,RYEM,38.0306271796468
CZ06,BARL,4.9251442045998
CZ06,OATS,75.7454479070446
CZ06,CORN,7.85988503399308
CZ06,OCER,27.4867824190722
CZ06,RAPE,24.2081161539839
CZ06,SUNF,34.1114577667665
CZ06,SOYA,305.357873498385
CZ06,OOIL,37.6782821561075
CZ06,OIND,2133.12942322433
CZ06,NURS,6511.74745859199
CZ06,FLOW,2418779.73619884
CZ06,OCRO,993.743144327813
CZ06,MAIF,6.91454695275518
CZ06,ROOF,4862.36703031113
CZ06,OFAR,4.75100596819227
CZ06,GRAE,4.36019117832771
CZ06,GRAI,5.07058670445281
CZ06,PULS,18.4833468479456
CZ06,POTA,153.279753950746
CZ06,SUGB,214.331600958389
CZ06,TEXT,10051.4590330612
CZ06,TOMA,659575.590840088
CZ06,OVEG,8561.91061994216
CZ06,APPL,10085.5097217534
CZ06,OFRU,5616.83701364462
CZ06,TWIN,803.298432397617
CZ06,FALL,11.6458972035939
CZ06,DCOL,112.542276611298
CZ06,DCOH,177.567981832485
CZ06,BULL,41.1302206079089
CZ06,BULH,62.9263906074583
CZ06,HEIL,116.892290791945
CZ06,HEIH,178.446366797088
CZ06,SCOW,12.2150367250631
CZ06,HEIR,29.8919721818355
CZ06,CAMF,55.1806480067871
CZ06,CAFF,1339.21869052874
CZ06,CAMR,13.205934020954
CZ06,CAFR,10.8525510913491
CZ06,PIGF,0.190312674225074
CZ06,SOWS,17.1646369097256
CZ06,SHGM,1.8603351613131
CZ06,SHGF,0.988755914834139
CZ06,HENS,13423.7243907562
CZ06,POUF,107.336828840531
CZ06,OANI,26780.3025185856
CZ07,SWHE,7.25317303063723
CZ07,RYEM,158.406491447224
CZ07,BARL,7.20258422531843
CZ07,OATS,226.962646075076
CZ07,CORN,47.5146027220032
CZ07,OCER,47.6781313054139
CZ07,RAPE,43.4877878370046
CZ07,SUNF,684.44342731585
CZ07,SOYA,450.275833326963
CZ07,OOIL,83.3693477791076
CZ07,OIND,2004.62596913156
CZ07,NURS,13696.4863819032
CZ07,FLOW,794823.611747604
CZ07,OCRO,1722.43261117759
CZ07,MAIF,14.5706978242201
CZ07,ROOF,5962.66727486788
CZ07,OFAR,9.49322540255017
CZ07,GRAE,3.63608640081859
CZ07,GRAI,4.19045709664875
CZ07,PULS,68.1964285229941
CZ07,POTA,1814.88702720117
CZ07,SUGB,136.697029888121
CZ07,TEXT,19836.1624388151
CZ07,TOMA,1234987.45909238
CZ07,OVEG,16057.7295095537
CZ07,APPL,18976.7329544976
CZ07,OFRU,12455.0099734404
CZ07,TWIN,38752.7602262686
CZ07,FALL,18.1420289045295
CZ07,DCOL,234.83730256937
CZ07,DCOH,370.251110399235
CZ07,BULL,76.4123192976755
CZ07,BULH,117.653105067471
CZ07,HEIL,377.992734042665
CZ07,HEIH,581.074026742009
CZ07,SCOW,14.5406808530783
CZ07,HEIR,53.9144849698333
CZ07,CAMF,105.859610987649
CZ07,CAFF,2644.94003967259
CZ07,CAMR,24.0992128512661
CZ07,CAFR,19.8024779191334
CZ07,PIGF,0.560867815072909
CZ07,SOWS,35.3331124463966
CZ07,SHGM,4.1763769936285
CZ07,SHGF,2.20629893322857
CZ07,HENS,50070.6257104312
CZ07,POUF,369.706782827732
CZ07,OANI,68975.4366011895
CZ08,SWHE,16.0246096496089
CZ08,RYEM,261.963065656338
CZ08,BARL,20.2949549294961
CZ08,OATS,101.698657256654
CZ08,CORN,150.61285895125
CZ08,OCER,115.157916676953
CZ08,RAPE,20.2313351913761
CZ08,SUNF,8586.7953352973
CZ08,SOYA,461.311831324084
CZ08,OOIL,172.530555255575
CZ08,OIND,4104.84741145187
CZ08,NURS,32649.092208768
CZ08,FLOW,7489848.58609423
CZ08,OCRO,1776.58159762166
CZ08,MAIF,23.092133002334
CZ08,ROOF,28353.0230999905
CZ08,OFAR,14.334920022079
CZ08,GRAE,4.88478665836322
CZ08,GRAI,5.62797188601342
CZ08,PULS,382.62457833066
CZ08,POTA,1591.01193085077
CZ08,SUGB,223.437313836955
CZ08,TEXT,47918.4526191544
CZ08,TOMA,2822353.25710319
CZ08,OVEG,36583.0345784024
CZ08,APPL,44171.6610619574
CZ08,OFRU,30964.2123349783
CZ08,FALL,19.7875186555185
CZ08,DCOL,510.166404823898
CZ08,DCOH,804.994920214151
CZ08,BULL,187.924063071149
CZ08,BULH,289.201498569195
CZ08,HEIL,346.129053926055
CZ08,HEIH,534.909518687336
CZ08,SCOW,18.2829171458536
CZ08,HEIR,96.9922680741455
CZ08,CAMF,216.767934921054
CZ08,CAFF,5496.91448551512
CZ08,CAMR,45.1011587378859
CZ08,CAFR,37.0724357860359
CZ08,PIGF,2.68735579595201
CZ08,SOWS,197.949074121235
CZ08,SHGM,10.2402473311952
CZ08,SHGF,5.44713268283994
CZ08,HENS,249194.316929811
CZ08,POUF,2551.54304554375
CZ08,OANI,203045.522846002
DE40,SWHE,3.80430744202444
DE40,DWHE,9572.69713784623
DE40,RYEM,1.89874732439912
DE40,BARL,3.48751216586975
DE40,OATS,18.8691124812576
DE40,CORN,44.1820974856893
DE40,OCER,4.95234101909212
DE40,RAPE,11.4425208892667
DE40,SUNF,15.6141743524834
DE40,SOYA,1131.28937327961
DE40,OOIL,810.347695192903
DE40,OIND,385197.86904932
DE40,NURS,8426.39638488076
DE40,FLOW,2296687.21818075
DE40,OCRO,454.622466261633
DE40,MAIF,7.93708736198672
DE40,ROOF,4456.47271764953
DE40,OFAR,11.7467189689869
DE40,GRAE,1.67936589565753
DE40,GRAI,1.76142330347404
DE40,PULS,12.0391618006672
DE40,POTA,353.118157221046
DE40,SUGB,224.785536735795
DE40,TEXT,27947.5501409216
DE40,TOBA,240725.427481675
DE40,TOMA,26074633.2674082
DE40,OVEG,5631.24340682267
DE40,APPL,32937.7382544954
DE40,OFRU,74033.9310625929
DE40,TWIN,3093800.19888325
DE40,FALL,228.755437412938
DE40,VSET,160.731822134259
DE40,DCOL,80.0663451724587
DE40,DCOH,122.569286086814
DE40,BULL,50.5061137447748
DE40,BULH,78.096468952094
DE40,HEIL,83.7933622455914
DE40,HEIH,129.962710622341
DE40,SCOW,6.52362042918358
DE40,HEIR,23.0972671056356
DE40,CAMF,13.5628992312382
DE40,CAFF,81.3452054825557
DE40,CAMR,5.67862116915843
DE40,CAFR,3.88310560233221
DE40,PIGF,0.0843692903427204
DE40,SOWS,6.62084811803351
DE40,SHGM,2.65010911435269
DE40,SHGF,4.01892251341137
DE40,HENS,9431.89777940164
DE40,POUF,98.2008449964908
DE40,OANI,28199832.4630067
DE80,SWHE,2.79637617897902
DE80,DWHE,838.481839787294
DE80,RYEM,4.52970867643063
DE80,BARL,4.11899952695165
DE80,OATS,36.465245103972
DE80,CORN,169.495484191394
DE80,OCER,13.7714814764309
DE80,RAPE,4.29410248154356
DE80,SUNF,704.919864306904
DE80,SOYA,3069.06950893625
DE80,OOIL,421.170572227362
DE80,OIND,13276.3604820842
DE80,NURS,10899.2196312543
DE80,FLOW,6447255.28926452
DE80,OCRO,635.853508744733
DE80,MAIF,8.87209688371171
DE80,ROOF,4285.81746579702
DE80,OFAR,11.4965655015709
DE80,GRAE,1.77047181243672
DE80,GRAI,1.99503621348111
DE80,PULS,13.9507975085903
DE80,POTA,371.756656027293
DE80,SUGB,85.9474805973237
DE80,TEXT,35724.2761250014
DE80,TOMA,33745589.6205821
DE80,OVEG,7274.80900203883
DE80,APPL,39987.660317154
DE80,OFRU,91405.1710679046
DE80,FALL,29.1007048772502
DE80,VSET,238.159981393411
DE80,DCOL,72.6331181496513
DE80,DCOH,111.392914463707
DE80,BULL,53.7676770012982
DE80,BULH,82.0800903393514
DE80,HEIL,93.5121487139327
DE80,HEIH,143.694332162653
DE80,SCOW,8.87070776472682
DE80,HEIR,22.6008122917953
DE80,CAMF,13.4513662305484
DE80,CAFF,80.5873089868779
DE80,CAMR,5.5679694711476
DE80,CAFR,3.80733520600212
DE80,PIGF,0.0775317991520763
DE80,SOWS,6.55178198203608
DE80,SHGM,2.68867958703058
DE80,SHGF,4.07591591550492
DE80,HENS,9434.83704918926
DE80,POUF,99.1752309545727
DE80,OANI,26906313.4029786
DEC0,SWHE,59.3868670966585
DEC0,DWHE,7123.54775402687
DEC0,RYEM,120.820109591897
DEC0,BARL,92.8694537362564
DEC0,OATS,141.291496534199
DEC0,CORN,3597.32106807851
DEC0,OCER,272.51202056029
DEC0,RAPE,211.313610149748
DEC0,SUNF,7178.89695694216
DEC0,OIND,454114.535542724
DEC0,NURS,192278.181600096
DEC0,FLOW,10504806.0346722
DEC0,OCRO,13353.6503514471
DEC0,MAIF,593.032829904998
DEC0,ROOF,40824.890422852
DEC0,OFAR,545.792608558603
DEC0,GRAE,11.5317702777104
DEC0,GRAI,12.7132054197431
DEC0,PULS,2184.65758795743
DEC0,POTA,42537.1592695463
DEC0,TEXT,622951.452120784
DEC0,TOMA,588726422.813377
DEC0,OVEG,127076.751667915
DEC0,APPL,752173.264089166
DEC0,OFRU,1690676.9941253
DEC0,TWIN,1190868.55329201
DEC0,FALL,18.1255803895374
DEC0,VSET,541.67655840218
DEC0,DCOL,900.685032566441
DEC0,DCOH,1381.52208231348
DEC0,BULL,413.060819752696
DEC0,BULH,640.798752880988
DEC0,HEIL,500.350640315123
DEC0,HEIH,782.409916233494
DEC0,SCOW,102.651915075452
DEC0,HEIR,242.166849439053
DEC0,CAMF,166.975333804095
DEC0,CAFF,992.289893170976
DEC0,CAMR,98.2585443143211
DEC0,CAFR,67.1799992135105
DEC0,PIGF,15.5328204206627
DEC0,SOWS,4421.22213321711
DEC0,SHGM,32.348980201291
DEC0,SHGF,48.8198107779404
DEC0,HENS,492534.757523915
DEC0,POUF,6147.09318958738
DEC0,OANI,914360870.04124
DEE0,SWHE,2.03720963008001
DEE0,DWHE,89.6448493500805
DEE0,RYEM,3.91904041625304
DEE0,BARL,5.20489983051225
DEE0,OATS,46.0946861697985
DEE0,CORN,59.2955985857871
DEE0,OCER,34.9348666600523
DEE0,RAPE,13.9932716350082
DEE0,SUNF,113.166889992955
DEE0,SOYA,708.166736819904
DEE0,OOIL,556.059175911474
DEE0,OIND,29216.1069480471
DEE0,NURS,10904.9443417412
DEE0,FLOW,1718051.87313159
DEE0,OCRO,742.548092717718
DEE0,MAIF,36.2247105381024
DEE0,ROOF,7882.64353594735
DEE0,OFAR,51.8306306124329
DEE0,GRAE,2.80842174351494
DEE0,GRAI,3.30597311549839
DEE0,PULS,82.3261906365544
DEE0,POTA,484.319897890017
DEE0,SUGB,92.3792005499101
DEE0,TEXT,35737.0784360957
DEE0,TOBA,424086.641544164
DEE0,TOMA,33716254.064769
DEE0,OVEG,7271.63484124908
DEE0,APPL,41146.3596087495
DEE0,OFRU,93222.8358499686
DEE0,TWIN,146326.778351979
DEE0,FALL,19.4807070520141
DEE0,VSET,261.177445847934
DEE0,DCOL,101.078638182728
DEE0,DCOH,154.801293280257
DEE0,BULL,100.392808912828
DEE0,BULH,152.101364689058
DEE0,HEIL,102.024287393125
DEE0,HEIH,156.0377737704
DEE0,SCOW,19.3425944119237
DEE0,HEIR,32.5231326232056
DEE0,CAMF,21.8969381008364
DEE0,CAFF,130.473910314383
DEE0,CAMR,6.40161143799744
DEE0,CAFR,4.38281951258997
DEE0,PIGF,0.0558823453823815
DEE0,SOWS,4.00259053666475
DEE0,SHGM,2.49986159799453
DEE0,SHGF,3.78793279129137
DEE0,HENS,6009.5136651207
DEE0,POUF,63.3483393907222
DEE0,OANI,22063677.0448129
DEF0,SWHE,6.7502055976528
DEF0,DWHE,3920.48315947422
DEF0,RYEM,12.0361453101312
DEF0,BARL,9.48958267832578
DEF0,OATS,46.4977836362134
DEF0,CORN,1149.72233656942
DEF0,OCER,36.0405845057884
DEF0,RAPE,8.83604721813412
DEF0,SUNF,21726.4331606122
DEF0,OOIL,787.78059011366
DEF0,OIND,78950.2561732115
DEF0,NURS,11972.5435202861
DEF0,FLOW,1154451.64593627
DEF0,OCRO,4041.72257556709
DEF0,MAIF,26.5918407290508
DEF0,ROOF,2107.3667149132
DEF0,OFAR,23.2692843941742
DEF0,GRAE,1.44260773706472
DEF0,GRAI,1.88998755913442
DEF0,PULS,351.528737278038
DEF0,POTA,989.866156617414
DEF0,SUGB,510.308962933523
DEF0,TEXT,40147.8990511378
DEF0,TOBA,261971.510902073
DEF0,TOMA,37225250.1945801
DEF0,OVEG,8065.92238428079
DEF0,APPL,45171.1970372495
DEF0,OFRU,102702.677991889
DEF0,FALL,630.143132294225
DEF0,VSET,478.507318091951
DEF0,DCOL,31.8549192990091
DEF0,DCOH,48.9269742929469
DEF0,BULL,16.4224813183456
DEF0,BULH,24.8494001951165
DEF0,HEIL,25.1157511721462
DEF0,HEIH,38.5131923980373
DEF0,SCOW,14.9745565510884
DEF0,HEIR,9.53348846626903
DEF0,CAMF,6.8354617148456
DEF0,CAFF,41.0779299618365
DEF0,CAMR,7.61551843494537
DEF0,CAFR,5.20827681930705
DEF0,PIGF,0.0419222072227068
DEF0,SOWS,6.26319317322898
DEF0,SHGM,0.963077590567318
DEF0,SHGF,1.45981891585568
DEF0,HENS,30350.4930353286
DEF0,POUF,304.927991136477
DEF0,OANI,15011940.6769075
DEG0,SWHE,2.64028423371546
DEG0,DWHE,138.812830953912
DEG0,RYEM,46.4581478142578
DEG0,BARL,4.26259165907952
DEG0,OATS,51.7626182386064
DEG0,CORN,180.450206709911
DEG0,OCER,123.73372972245
DEG0,RAPE,16.2862297307725
DEG0,SUNF,323.362933176455
DEG0,SOYA,1930.01739969819
DEG0,OOIL,764.495703592745
DEG0,OIND,18927.3623548213
DEG0,NURS,14984.6814327127
DEG0,FLOW,2309067.25333046
DEG0,OCRO,1281.1118683071
DEG0,MAIF,39.530070431563
DEG0,ROOF,5827.29045652958
DEG0,OFAR,43.4859533571445
DEG0,GRAE,3.58489364519265
DEG0,GRAI,4.17919243315759
DEG0,PULS,23.8816745985037
DEG0,POTA,1683.3071630546
DEG0,SUGB,197.563157729057
DEG0,TEXT,49488.7912348512
DEG0,TOBA,3143739.77509621
DEG0,TOMA,46465152.6810781
DEG0,OVEG,10029.3974185761
DEG0,APPL,55669.5310122709
DEG0,OFRU,126900.175113491
DEG0,FALL,1301.84093418499
DEG0,VSET,504.013364308859
DEG0,DCOL,119.146728321656
DEG0,DCOH,182.40419912185
DEG0,BULL,81.8837992239746
DEG0,BULH,124.661991412178
DEG0,HEIL,229.835463538669
DEG0,HEIH,352.596818509045
DEG0,SCOW,15.4809897561982
DEG0,HEIR,36.3810879418293
DEG0,CAMF,21.8107844858337
DEG0,CAFF,129.034290609272
DEG0,CAMR,9.64429878641459
DEG0,CAFR,6.59485046169001
DEG0,PIGF,0.0879428183574541
DEG0,SOWS,6.66950938481556
DEG0,SHGM,1.46268547584542
DEG0,SHGF,2.21529717138382
DEG0,HENS,19575.7469693461
DEG0,POUF,199.476487090973
DEG0,OANI,32724987.9058006
DE11,SWHE,10.9371772030473
DE11,DWHE,1485.66723497543
DE11,RYEM,150.708377772105
DE11,BARL,16.8144205188966
DE11,OATS,39.3873129086228
DE11,CORN,137.954678713671
DE11,OCER,113.865435235557
DE11,RAPE,29.1629950478735
DE11,SUNF,855.561760158268
DE11,SOYA,341.737072887696
DE11,OOIL,4787.57897342661
DE11,OIND,67084.6539067011
DE11,NURS,23618.1438024587
DE11,FLOW,849163.972517582
DE11,OCRO,19195.6002068335
DE11,MAIF,77.749744993021
DE11,ROOF,9694.95402795119
DE11,OFAR,82.1790971429632
DE11,GRAE,3.46740570674053
DE11,GRAI,3.68031951156636
DE11,PULS,263.007051406494
DE11,POTA,266.204060620158
DE11,SUGB,303.241009258336
DE11,TEXT,78780.0216793105
DE11,TOBA,1341073.49409966
DE11,TOMA,73329095.5403611
