region,act,ref,gd,pct
AT120000,POTA,17.8173650734425,17.8744019487566,0.3201195860274231
AT120000,POUF,15.2316772629244,15.319099665113,0.5739512509328026
AT120000,PULS,3.48189749891414,3.72536471032868,6.992371587344759
AT120000,RAPE,42.3716247419136,42.2548125586043,-0.2756849283472307
AT120000,RAPN,42.3716247419136,42.2548125586043,-0.2756849283472307
AT120000,RESLND,21.1562751755493,21.1583748832855,0.009924751492307315
AT120000,RESRES,18.3593952711124,18.3598194339683,0.0023103313025130134
AT120000,RUMI,299.740999825988,305.643870634682,1.969323786909638
AT120000,RYEM,29.1340811556335,29.3696984714366,0.8087343292017213
AT120000,SCOW,29.2360935678475,30.5433636305056,4.471425225207826
AT120000,SETA,34.5111518456835,34.5228798781093,0.03398331205588523
AT120000,SETF,43.7379399812213,43.8538474371238,0.2650043782406186
AT120000,SHGF,52.4342866097092,52.4966307011296,0.11889947485022034
AT120000,SHGM,63.7192589851246,63.6937949952417,-0.039962784075753266
AT120000,SOWS,48.6304744562654,49.3554116481188,1.49070557085631
AT120000,SOYA,25.2070689971461,25.2171855647511,0.040133851365853346
AT120000,SUGB,27.2249037640852,27.437807243615,0.7820173814926834
AT120000,SUNF,20.866595689311,20.9450828993422,0.3761380687095306
AT120000,SWHE,161.699801590377,161.155604828743,-0.3365475753721592
AT120000,TWIN,30.3185465982463,30.3195395416276,0.0032750362161326763
AT120000,UAAR,866.062387009816,866.062446032101,6.815015396455237e-06
AT120000,VEGE,17.0505195581872,17.0524654784594,0.011412674350230745
AT120000,VSET,34.5111518456835,34.5228798781093,0.03398331205588523
AT120000,WETLND,15.8293927867504,15.8302217427148,0.005236814674880463
AT120000,WETWET,14.2868515045324,14.287065020699,0.001494494196507823
AT120000,WHEA,177.384566801081,176.893000939101,-0.2771187318292734
AT210000,ARAB,51.7318748891997,51.7318806340218,1.1104994945831947e-05
